scenario,z,G,nominal_effect,real_effect,nominal_income,real_income,regime
reverse_consumer_capture_gap,0.5,0.16,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.17,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.18,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.19,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.2,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.21,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.22,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.23,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.24,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.25,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.26,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.27,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.28,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.29,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.3,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.31,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.32,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.33,0.07336766115077976,0.3412834552183274,2.3353113855504937,2.494031734556042,0
reverse_consumer_capture_gap,0.5,0.34,0.19566665943221231,0.46358245349976,4.503907215507528,4.810017025769705,P
reverse_consumer_capture_gap,0.5,0.35000000000000003,0.1989451198677984,0.46686091393534607,4.516957903398904,4.823954708752912,P
reverse_consumer_capture_gap,0.5,0.36,0.20224163893083708,0.47015743299838475,4.530087130800541,4.837976269214823,P
reverse_consumer_capture_gap,0.5,0.37,0.20555621481319392,0.4734720088807416,4.543295370366042,4.852082211933127,P
reverse_consumer_capture_gap,0.5,0.38,0.20888884505590416,0.47680463912345183,4.55658309759346,4.866273044723288,P
reverse_consumer_capture_gap,0.5,0.39,0.2122395265491197,0.4801553206166674,4.56995079084241,4.880549278456817,P
reverse_consumer_capture_gap,0.5,0.4,0.2156082555321252,0.4835240495996729,4.58339893135129,4.894911427079669,P
reverse_consumer_capture_gap,0.5,0.41000000000000003,0.21899502759342554,0.4869108216609732,4.596928003254614,4.909360007630749,P
reverse_consumer_capture_gap,0.5,0.42,0.2223998376709026,0.4903156317384503,4.610538493600429,4.9238955402605145,P
reverse_consumer_capture_gap,0.5,0.43,0.2258226800520433,0.493738474119591,4.6242308923678594,4.938518548249712,P
reverse_consumer_capture_gap,0.5,0.44,0.2292635483742369,0.4971793424417846,4.6380056924847395,4.953229558028207,P
reverse_consumer_capture_gap,0.5,0.45,0.23272243562514366,0.5006382296926913,4.651863389845359,4.96802909919394,P
reverse_consumer_capture_gap,0.5,0.46,0.23619933414313282,0.5041151282106805,4.665804483328322,4.9829177045319915,P
reverse_consumer_capture_gap,0.5,0.47000000000000003,0.23969423561779146,0.5076100296853392,4.679829474814499,4.997895910033764,P
reverse_consumer_capture_gap,0.5,0.48,0.24320713109050263,0.5111229251580502,4.6939388692050965,5.01296425491627,P
reverse_consumer_capture_gap,0.5,0.49,0.24673801095509473,0.5146538050226424,4.708133174439838,5.0281232816415535,P
reverse_consumer_capture_gap,0.5,0.5,0.25028686495855923,0.5182026590261068,4.722412901515244,5.043373535936215,P
reverse_consumer_capture_gap,0.5,0.51,0.2538536822018398,0.5217694762693874,4.736778564503032,5.058715566811054,P
reverse_consumer_capture_gap,0.5,0.52,0.2574384511406895,0.5253542452082371,4.751230680568622,5.074149926580843,P
reverse_consumer_capture_gap,0.5,0.53,0.2610411595865993,0.528956953654147,4.7657697699897525,5.0896771708841975,P
reverse_consumer_capture_gap,0.5,0.54,0.26466179470779394,0.5325775887753417,4.7803963561752125,5.105297858703589,P
reverse_consumer_capture_gap,0.5,0.55,0.26830034303029915,0.5362161370978469,4.795110965683684,5.1210125523854675,P
reverse_consumer_capture_gap,0.5,0.56,0.2719567904390759,0.5398725845066236,4.8099141282427,5.136821817660502,P
reverse_consumer_capture_gap,0.5,0.5700000000000001,0.27563112217922475,0.5435469162467724,4.824806376767709,5.15272622366395,P
reverse_consumer_capture_gap,0.5,0.58,0.2793233228572586,0.5472391169248063,4.839788247381268,5.168726342956144,P
reverse_consumer_capture_gap,0.5,0.59,0.2830333764424429,0.5509491705099906,4.854860279432337,5.184822751543109,P
reverse_consumer_capture_gap,0.5,0.6,0.2867612662682059,0.5546770603357536,4.870023015515697,5.201016028897291,P
reverse_consumer_capture_gap,0.5,0.61,0.29050697503361433,0.5584227691011621,4.885277001491486,5.217306757978426,P
reverse_consumer_capture_gap,0.5,0.62,0.294270484804919,0.5621862788724667,4.900622786504845,5.233695525254515,P
reverse_consumer_capture_gap,0.5,0.63,0.298051777017166,0.5659675710847136,4.916060923005691,5.2501829207229544,P
reverse_consumer_capture_gap,0.5,0.64,0.3018508324758763,0.569766626543424,4.931591966768608,5.266769537931761,P
reverse_consumer_capture_gap,0.5,0.65,0.30566763135879077,0.5735834254263384,4.947216476912847,5.283455974000944,P
reverse_consumer_capture_gap,0.5,0.66,0.3095021532176828,0.5774179472852305,4.962935015922461,5.300242829644006,P
reverse_consumer_capture_gap,0.5,0.67,0.31335437698023616,0.5812701710477839,4.9787481496665515,5.317130709189561,P
reverse_consumer_capture_gap,0.5,0.68,0.31722428095198907,0.5851400750195368,4.9946564474196435,5.334120220603101,P
reverse_consumer_capture_gap,0.5,0.6900000000000001,0.3211118428183434,0.5890276368858911,5.010660481882172,5.351211975508867,P
reverse_consumer_capture_gap,0.5,0.7000000000000001,0.3250170396466389,0.5929328337141866,5.026760829201105,5.368406589211881,P
reverse_consumer_capture_gap,0.5,0.71,0.328939847888292,0.5968556419558397,5.042958068990687,5.385704680720099,P
reverse_consumer_capture_gap,0.5,0.72,0.3328802433809993,0.600796037448547,5.0592527843532995,5.403106872766677,P
reverse_consumer_capture_gap,0.5,0.73,0.3368382013510035,0.6047539954185512,5.075645561900455,5.420613791832412,P
reverse_consumer_capture_gap,0.5,0.74,0.3408136964154248,0.6087294904829725,5.0921369917739145,5.438226068168281,P
reverse_consumer_capture_gap,0.5,0.75,0.3448067025846533,0.6127224966522009,5.108727667666936,5.455944335818132,P
reverse_consumer_capture_gap,0.5,0.76,0.34881719326480465,0.6167329873323524,5.1254181868456445,5.473769232641518,P
reverse_consumer_capture_gap,0.5,0.77,0.3528451412602381,0.6207609353277858,5.142209150170529,5.491701400336644,P
reverse_consumer_capture_gap,0.5,0.78,0.3568905187761355,0.6248063128436832,5.159101162118088,5.50974148446349,P
reverse_consumer_capture_gap,0.5,0.79,0.3609532974211417,0.6288690914886894,5.176094830802571,5.527890134467027,P
reverse_consumer_capture_gap,0.5,0.8,0.3650334482100652,0.6329492422776128,5.193190767997889,5.546148003700619,P
reverse_consumer_capture_gap,0.5,0.81,0.36913094156663956,0.6370467356341872,5.210389589159625,5.564515749449528,P
reverse_consumer_capture_gap,0.5,0.8200000000000001,0.3732457473263432,0.6411615413938909,5.2276919134472015,5.582994032954588,P
reverse_consumer_capture_gap,0.5,0.8300000000000001,0.37737783473927944,0.6452936288068272,5.245098363746159,5.601583519435997,P
reverse_consumer_capture_gap,0.5,0.84,0.3815271724731139,0.6494429665406616,5.262609566690589,5.620284878117278,P
reverse_consumer_capture_gap,0.5,0.85,0.3856937286160717,0.6536095226836194,5.280226152685688,5.639098782249363,P
reverse_consumer_capture_gap,0.5,0.86,0.38987747067998885,0.6577932647475365,5.297948755930455,5.658025909134833,P
reverse_consumer_capture_gap,0.5,0.87,0.39407836560342363,0.6619941596709713,5.3157780144405224,5.6770669401523,P
reverse_consumer_capture_gap,0.5,0.88,0.3982963797548226,0.6662121738223703,5.33371457007112,5.696222560780935,P
reverse_consumer_capture_gap,0.5,0.89,0.5328244039880111,0.8007401980555588,10.950587612937362,11.694848570382032,L
reverse_consumer_capture_gap,0.5,0.9,0.5381377678982671,0.8060535619658147,11.002434655889502,11.750219417826878,L
reverse_consumer_capture_gap,0.5,0.91,0.5434611265898158,0.8113769206573636,11.05459371621543,11.805923489027997,L
reverse_consumer_capture_gap,0.5,0.92,0.5487944176777633,0.8167102117453109,11.10706667164694,11.861962789337957,L
reverse_consumer_capture_gap,0.5,0.93,0.5541375788517141,0.8220533729192618,11.159855411216105,11.91833933617763,L
reverse_consumer_capture_gap,0.5,0.9400000000000001,0.5594905478789797,0.8274063419465274,11.212961835323243,11.975055159108786,L
reverse_consumer_capture_gap,0.5,0.9500000000000001,0.5648532626077515,0.8327690566752992,11.266387855805359,12.032112299907176,L
reverse_consumer_capture_gap,0.5,0.96,0.57022566097024,0.8381414550377877,11.320135396004963,12.089512812636034,L
reverse_consumer_capture_gap,0.5,0.97,0.575607680985781,0.8435234750533287,11.374206390839305,12.147258763720016,L
reverse_consumer_capture_gap,0.5,0.98,0.5809992607639061,0.8489150548314537,11.428602786870039,12.205352232019598,L
reverse_consumer_capture_gap,0.5,0.99,0.5864003385073803,0.854316132574928,11.483326542373302,12.263795308905916,L
reverse_consumer_capture_gap,0.5,1.0,0.5918108525152047,0.8597266465827524,11.538379627410192,12.322590098336043,L
reverse_consumer_capture_gap,0.5,1.01,0.5972307411855854,0.8651465352531331,11.593764023897721,12.38173871692875,L
reverse_consumer_capture_gap,0.5,1.02,0.6026599430188673,0.8705757370864149,11.649481725680149,12.4412432940407,L
reverse_consumer_capture_gap,0.5,1.03,0.6080983966204346,0.8760141906879824,11.70553473860075,12.501105971843089,L
reverse_consumer_capture_gap,0.5,1.04,0.6135460407035757,0.8814618347711234,11.761925080574045,12.561328905398783,L
reverse_consumer_capture_gap,0.5,1.05,0.6190028140923146,0.8869186081598623,11.81865478165844,12.621914262739901,L
reverse_consumer_capture_gap,0.5,1.06,0.624468655724208,0.8923844497917557,11.875725884129297,12.682864224945847,L
reverse_consumer_capture_gap,0.5,1.07,0.6299435046531064,0.8978592987206542,11.933140442552466,12.744180986221838,L
reverse_consumer_capture_gap,0.5,1.08,0.635427300051883,0.9033430941194307,11.990900523858256,12.805866753977911,L
reverse_consumer_capture_gap,0.5,1.09,0.6409199812151255,0.9088357752826732,12.04900820741583,12.86792374890836,L
reverse_consumer_capture_gap,0.5,1.1,0.6464214875617966,0.9143372816293442,12.10746558510807,12.930354205071708,L
reverse_consumer_capture_gap,0.5,1.11,0.6519317586378568,0.9198475527054044,12.166274761406887,12.993160369971116,L
reverse_consumer_capture_gap,0.5,1.12,0.657450734118855,0.9253665281864027,12.225437853448984,13.05634450463531,L
reverse_consumer_capture_gap,0.5,1.1300000000000001,0.6629783538124835,0.9308941478800312,12.28495699111206,13.119908883699958,L
reverse_consumer_capture_gap,0.5,1.1400000000000001,0.6685145576610997,0.9364303517286474,12.344834317091495,13.183855795489569,L
reverse_consumer_capture_gap,0.5,1.1500000000000001,0.6740592857442116,0.9419750798117592,12.405071986977498,13.248187542099878,L
reverse_consumer_capture_gap,0.5,1.16,0.6796124782809315,0.9475282723484793,12.465672169332688,13.312906439480708,L
reverse_consumer_capture_gap,0.5,1.17,0.6851740756323932,0.9530898696999408,12.526637045770174,13.378014817519356,L
reverse_consumer_capture_gap,0.5,1.18,0.6907440183041356,0.9586598123716832,12.587968811032091,13.443515020124458,L
reverse_consumer_capture_gap,0.5,1.19,0.6963222469484529,0.9642380410160005,12.649669673068615,13.50940940531039,L
reverse_consumer_capture_gap,0.5,1.2,0.7019087023667097,0.9698244964342573,12.711741853117443,13.575700345282131,L
producer_payments_localized,0.5,0.0,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.01,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.02,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.03,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.04,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.05,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.06,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.07,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.08,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.09,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.1,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.11,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.12,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.13,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.14,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.15,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.16,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.17,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.18,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.19,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.2,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.21,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.22,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.23,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.24,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.25,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.26,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.27,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.28,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.29,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.3,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.31,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.32,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.33,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
producer_payments_localized,0.5,0.34,-0.1672090600230662,0.10070673404448147,3.5845654414283183,3.828191829505305,P
producer_payments_localized,0.5,0.35000000000000003,-0.16354098994484836,0.10437480412269931,3.5963639716138487,3.840792251395893,P
producer_payments_localized,0.5,0.36,-0.1598553132301433,0.10806048083740438,3.6082335057794204,3.8534685030797147,P
producer_payments_localized,0.5,0.37,-0.1561520524825632,0.11176374158498448,3.6201744712295456,3.8662210409032007,P
producer_payments_localized,0.5,0.38,-0.1524312309112993,0.11548456315624839,3.6321872978402694,3.8790503239590883,P
producer_payments_localized,0.5,0.39,-0.14869287232872455,0.11922292173882312,3.644272418074648,3.8919568141029544,P
producer_payments_localized,0.5,0.4,-0.14493700114793556,0.12297879291961211,3.6564302669983157,3.9049409759698386,P
producer_payments_localized,0.5,0.41000000000000003,-0.14116364238023327,0.1267521516873144,3.6686612822951457,3.918003276990969,P
producer_payments_localized,0.5,0.42,-0.1373728216325441,0.13054297243500357,3.680965904283009,3.931144187410593,P
producer_payments_localized,0.5,0.43,-0.13356456510478076,0.1343512289627669,3.6933445759296273,3.944364180302906,P
producer_payments_localized,0.5,0.44,-0.1297388995871446,0.13817689448040307,3.7057977428685174,3.9576637315890806,P
producer_payments_localized,0.5,0.45,-0.12589585245736853,0.14201994161017914,3.7183258534150316,3.9710433200543966,P
producer_payments_localized,0.5,0.46,-0.12203545167790256,0.14588034238964512,3.730929358582504,3.9845034273654854,P
producer_payments_localized,0.5,0.47000000000000003,-0.11815772579304096,0.14975806827450672,3.743608712098483,3.9980445380876652,P
producer_payments_localized,0.5,0.48,-0.11426270392599347,0.1536530901415542,3.7563643704210627,4.011667139702383,P
producer_payments_localized,0.5,0.49,-0.11035041577589896,0.1575653782916487,3.7691967927553205,4.025371722624767,P
producer_payments_localized,0.5,0.5,-0.10642089161478413,0.16149490245276354,3.7821064410698475,4.0391587802212845,P
producer_payments_localized,0.5,0.51,-0.10247416228446621,0.16544163178308147,3.795093780113376,4.053028808827497,P
producer_payments_localized,0.5,0.52,-0.09851025919340181,0.16940553487414586,3.808159277431516,4.066982307765933,P
producer_payments_localized,0.5,0.53,-0.09452921431348082,0.17338657975406685,3.8213034033835807,4.081019779364062,P
producer_payments_localized,0.5,0.54,-0.09053106017676749,0.1773847338907802,3.8345266311595227,4.095141728972375,P
producer_payments_localized,0.5,0.55,-0.08651582987218842,0.18139996419535925,3.8478294367969728,4.109348664982585,P
producer_payments_localized,0.5,0.56,-0.08248355704216839,0.18543223702537928,3.861212299198369,4.123641098845922,P
producer_payments_localized,0.5,0.5700000000000001,-0.07843427587921467,0.189481518188333,3.874675700148203,4.138019545091549,P
producer_payments_localized,0.5,0.58,-0.07436802112245064,0.19354777294509704,3.888220124330364,4.152484521345084,P
producer_payments_localized,0.5,0.59,-0.07028482805409858,0.1976309660134491,3.9018460593455844,4.167036548347234,P
producer_payments_localized,0.5,0.6,-0.06618473249591353,0.20173106157163415,3.915553995728996,4.1816761499725414,P
producer_payments_localized,0.5,0.61,-0.06206777080556816,0.2058480232619795,3.9293444269677913,4.196403853248248,P
producer_payments_localized,0.5,0.62,-0.0579339798729889,0.20998181419455877,3.943217849518982,4.211220188373261,P
producer_payments_localized,0.5,0.63,-0.053783397116645315,0.21413239695090236,3.957174762827279,4.226125688737246,P
producer_payments_localized,0.5,0.64,-0.049616060479792,0.21829973358775567,3.971215669343069,4.241120890939825,P
producer_payments_localized,0.5,0.65,-0.04543200842666484,0.22248378564088284,3.9853410745405022,4.256206334809897,P
producer_payments_localized,0.5,0.66,-0.041231279938631515,0.22668451412891616,3.999551486935692,4.27138256342507,P
producer_payments_localized,0.5,0.67,-0.03701391451029773,0.23090187955724994,4.01384741810502,4.286650123131215,P
producer_payments_localized,0.5,0.68,-0.032779952145569,0.23513584192197867,4.028229382703551,4.302009563562129,P
producer_payments_localized,0.5,0.6900000000000001,-0.02852943335366953,0.23938636071387814,4.0426978984835635,4.317461437659326,P
producer_payments_localized,0.5,0.7000000000000001,-0.02426239914511863,0.24365339492242905,4.057253486313191,4.3330063016919445,P
producer_payments_localized,0.5,0.71,-0.019978891027665202,0.24793690303988247,4.071896670195163,4.348644715276765,P
producer_payments_localized,0.5,0.72,-0.01567895100218125,0.2522368430653664,4.086627977285684,4.364377241398368,P
producer_payments_localized,0.5,0.73,-0.011362621558515473,0.2565531725090322,4.101447937913399,4.380204446429391,P
producer_payments_localized,0.5,0.74,-0.00702994567130677,0.2608858483962409,4.116357085598492,4.396126900150928,P
producer_payments_localized,0.5,0.75,-0.0026809667957597427,0.26523482727178793,4.131355957071888,4.412145175773028,P
producer_payments_localized,0.5,0.76,0.0016842711366183982,0.2696000652041661,4.146445092294583,4.428259849955348,P
producer_payments_localized,0.5,0.77,0.0060657237223176175,0.2739815177898653,4.161625034477071,4.444471502827895,P
producer_payments_localized,0.5,0.78,0.010463346090161585,0.27837914015770926,4.176896330098913,4.460780718011926,P
producer_payments_localized,0.5,0.79,0.014877092905679568,0.28279288697322724,4.192259528928399,4.477188082640947,P
producer_payments_localized,0.5,0.8,0.019306918375513238,0.2872227124430609,4.207715184042347,4.493694187381859,P
producer_payments_localized,0.5,0.81,0.023752776251857732,0.2916685703194054,4.223263851846009,4.510299626456213,P
producer_payments_localized,0.5,0.8200000000000001,0.02821461983693535,0.296130413904483,4.238906092093107,4.527004997661611,P
producer_payments_localized,0.5,0.8300000000000001,0.03269240198750256,0.30060819605505024,4.254642467905978,4.5438109023932185,P
producer_payments_localized,0.5,0.84,0.03718607511938782,0.3051018691869355,4.270473545795851,4.560717945665422,P
producer_payments_localized,0.5,0.85,0.04169559121206129,0.30961138527960896,4.286399895683242,4.577726736133607,P
producer_payments_localized,0.5,0.86,0.04622090181323296,0.31413669588078064,4.302422090918462,4.594837886116063,P
producer_payments_localized,0.5,0.87,0.05076195804348188,0.31867775211102956,4.318540708302275,4.612052011616042,P
producer_payments_localized,0.5,0.88,0.05531871060091248,0.32323450466846015,4.334756328106645,4.6293697323439185,P
producer_payments_localized,0.5,0.89,0.15332590710572774,0.4212417011732754,7.615327346131746,8.132906038912624,L
producer_payments_localized,0.5,0.9,0.15863927101598363,0.4265550650835313,7.651383146785132,8.17141238611787,L
producer_payments_localized,0.5,0.91,0.1639626297075324,0.43187842377508007,7.687655932546811,8.21015046590891,L
producer_payments_localized,0.5,0.92,0.16929592079547984,0.4372117148630275,7.7241470092409825,8.249121672860795,L
producer_payments_localized,0.5,0.93,0.17463908196943073,0.4425548760369784,7.760857690550353,8.28832740994119,L
producer_payments_localized,0.5,0.9400000000000001,0.1799920509966963,0.44790784506424397,7.797789298063411,8.327769088560858,L
producer_payments_localized,0.5,0.9500000000000001,0.18535476572546805,0.4532705597930157,7.834943161322016,8.367448128624492,L
producer_payments_localized,0.5,0.96,0.19072716408795654,0.4586429581555042,7.87232061786926,8.407365958581819,L
producer_payments_localized,0.5,0.97,0.1961091841034976,0.46402497817104527,7.9099230132976155,8.447524015479031,L
producer_payments_localized,0.5,0.98,0.2015007638816227,0.46941655794917037,7.947751701297377,8.48792374501051,L
producer_payments_localized,0.5,0.99,0.2069018416250969,0.47481763569264457,7.9858080437054015,8.528566601570887,L
producer_payments_localized,0.5,1.0,0.21231235563292133,0.480228149700469,8.024093410554121,8.569454048307382,L
producer_payments_localized,0.5,1.01,0.217732244303302,0.4856480383708497,8.062609180120878,8.610587557172495,L
producer_payments_localized,0.5,1.02,0.2231614461365839,0.49107724020413157,8.101356738977541,8.651968608976992,L
producer_payments_localized,0.5,1.03,0.22859989973815126,0.49651569380569893,8.14033748204041,8.693598693443201,L
producer_payments_localized,0.5,1.04,0.23404754382129228,0.50196333788884,8.179552812620443,8.735479309258661,L
producer_payments_localized,0.5,1.05,0.23950431721003124,0.5074201112775789,8.21900414247378,8.777611964130067,L
producer_payments_localized,0.5,1.06,0.24497015884192458,0.5128859529094723,8.258692891852556,8.819998174837542,L
producer_payments_localized,0.5,1.07,0.25044500777082307,0.5183608018383707,8.298620489556034,8.862639467289249,L
producer_payments_localized,0.5,1.08,0.2559288031695996,0.5238445972371473,8.338788372982044,8.905537376576323,L
producer_payments_localized,0.5,1.09,0.2614214843328421,0.5293372784003898,8.379197988178726,8.948693447028129,L
producer_payments_localized,0.5,1.1,0.26692299067951325,0.5348387847470609,8.419850789896593,8.992109232267866,L
producer_payments_localized,0.5,1.11,0.2724332617555734,0.5403490558231211,8.460748241640896,9.035786295268492,L
producer_payments_localized,0.5,1.12,0.27795223723657164,0.5458680313041193,8.501891815724319,9.079726208408994,L
producer_payments_localized,0.5,1.1300000000000001,0.2834798569302001,0.5513956509977478,8.543282993319966,9.123930553530986,L
producer_payments_localized,0.5,1.1400000000000001,0.2890160607788163,0.556931854846364,8.584923264514703,9.168400921995666,L
producer_payments_localized,0.5,1.1500000000000001,0.2945607888619282,0.5624765829294759,8.626814128362792,9.213138914741105,L
producer_payments_localized,0.5,1.16,0.30011398139864814,0.5680297754661958,8.668957092939856,9.258146142339875,L
producer_payments_localized,0.5,1.17,0.3056755787501098,0.5735913728176575,8.711353675397168,9.303424225057025,L
producer_payments_localized,0.5,1.18,0.3112455214218522,0.5791613154893999,8.75400540201628,9.348974792908429,L
producer_payments_localized,0.5,1.19,0.31682375006616953,0.5847395441337172,8.796913808263952,9.394799485719444,L
producer_payments_localized,0.5,1.2,0.3224102054844263,0.590325999551974,8.840080438847446,9.440899953183964,L
no_access_infrastructure_complementarity,0.5,0.0,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.01,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.02,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.03,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.04,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.05,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.06,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.07,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.08,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.09,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.1,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.11,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.12,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.13,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.14,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.15,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
no_access_infrastructure_complementarity,0.5,0.16,-0.3061308357315036,-0.03821504166395595,1.6240371096711501,1.7344154251454285,0
